2020-02-08	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race
2020-02-05	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race
2020-02-02	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race
2020-01-29	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race
2020-01-27	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race
2020-01-22	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race
2020-01-19	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - Stewards’ Cup and Centenary Sprint Cup
2020-01-15	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race
2020-01-11	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race
2020-01-08	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race
2020-01-05	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race
2020-01-01	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - Lucky Start January 1
2019-12-29	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race
2019-12-26	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race
2019-12-21	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race
2019-12-18	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race
2019-12-15	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race
2019-12-11	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race
2019-12-08	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - LONGINES HKIR
2019-12-04	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race
2019-12-01	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race
2019-11-27	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race
2019-11-23	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race
2019-11-20	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race
2019-11-17	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race
2019-11-13	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race
2019-11-09	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race
2019-11-06	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race
2019-11-03	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race
2019-10-23	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race
2019-10-20	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race
2019-10-16	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race
2019-10-12	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race
2019-10-09	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race
2019-10-06	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race
2019-10-01	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race
2019-09-25	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race
2019-09-21	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race
2019-09-18	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race
2019-09-15	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race
2019-09-11	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race
2019-09-08	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race
2019-09-01	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race
2019-05-26	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - Standard Chartered Day - 1st race 12:30pm
2019-05-22	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - A Happy Wednesday Soirée - 1st race 7:15pm
2019-05-11	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - Hong Kong Macau Trophy  - 1st race 1:00pm
2019-05-18	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - 1st race 1:00pm
2019-05-15	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - A Happy Wednesday Soirée - 1st race 7:15pm
2019-05-29	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - A Happy Wednesday Soirée
2019-05-05	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - Chairmen's Day - 1st race 12:30pm
2019-06-12	ST	Night	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Night Race
2019-06-02	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - Lion Rock Trophy
2019-06-23	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - Premier Cup and Premier Plate
2019-05-08	ST	Night	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Night Race - 1st race 7:15pm
2019-05-01	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - Korean Night - 1st race 7:15pm
2019-04-24	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - Prelude to FWD Champions Day - 1st race 7:15pm
2019-04-28	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - FWD Champions Day - 1st race 12:45pm
2019-04-17	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - A Happy Wednesday Easter - 1st race 7:15pm
2019-04-22	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - 1st race 1:00pm
2019-04-14	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - 1st race 12:30pm
2019-04-10	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - Carnival de Happy Wednesday - 1st race 7:15pm
2019-04-07	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - Sprint Cup and Chairman’s Trophy - 1st race 1:00pm
2019-04-03	ST	Night	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Night Race - 1st race 7:15pm
2019-03-31	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - 1st race 12:45pm
2019-03-27	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - Carnival de Happy Wednesday - 1st race 7:15pm
2019-03-20	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - St. Paddy’s Day  - 1st race 7:15pm
2019-03-24	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - 1st race 12:45pm
2019-03-23	NA	Day	CONFIRMED		Conghua Day Race - 1st race 2:30pm
2019-03-17	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - BMW Hong Kong Derby - 1st race 1:00pm
2019-03-13	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - Prelude to Derby - 1st race 7:15pm
2019-03-10	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - 1st race 12:30pm
2019-03-06	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - Music Rocks the Valley - 1st race 7:15pm
2019-03-02	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - 1st race 1:00pm
2019-02-27	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - Music Rocks the Valley - 1st race 7:15pm
2019-02-24	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - 1st race 1:00pm
2019-02-20	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - Music Rocks the Valley - 1st race 7:15pm
2019-02-17	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race -  Citi Hong Kong Gold Cup, Queen's Silver Jubilee Cup and Hong Kong Classic Cup - 1st race 1:00pm
2019-02-13	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - HK Airlines Million Challenge Finale - 1st race 6:45pm
2019-02-10	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - 1st race 1:00pm
2019-02-07	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - 1st race 12:30pm
2019-02-02	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - 1st race 1:00pm
2019-01-27	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - Hong Kong Classic Mile - 1st race 1:00pm
2019-01-30	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - Fortune CNY - 1st race 7:15pm
2019-01-23	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - Wines in the Valley - 1st race 7:15pm
2019-01-20	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - Stewards’ Cup and Centenary Sprint Cup - 1st race 1:00pm
2019-01-16	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - Wines in the Valley - 1st race 7:15pm
2019-01-12	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - 1st race 1:00pm
2019-01-09	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - Wines in the Valley - 1st race 7:15pm
2019-01-06	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - 1st race 1:00pm
2019-01-01	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - Lucky Start January 1 - 1st race 12:30pm
2018-12-29	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - Sha Tin Racecourse 40th Anniversary Raceday
2018-12-26	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - Happy X’mas at Happy Wednesday 
2018-12-23	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - 1st race 12:30pm
2018-12-19	ST	Night	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Night Race - 1st race 7:15pm
2018-12-16	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - Lukfook Jewellery Race Day  - 1st race 12:30pm
2018-12-12	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - Happy X’mas at Happy Wednesday - 1st race 7:15pm
2018-12-09	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - LONGINES HKIR - 1st race 12:25pm
2018-12-05	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - LONGINES International Jockeys’ Championship - 1st race 6:30pm
2018-11-28	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - LONGINES IJC prelude party  - 1st race 7:15pm
2018-12-02	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - 1st race 1:00pm
2018-11-25	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race- 1st race 12:45pm
2018-11-21	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - Japan Night - 1st race 7:15pm
2018-11-18	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - Bank of China (Hong Kong) Race Day - 1st race 1:00pm
2018-11-14	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - Japan Night - 1st race 7:15pm
2018-11-10	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - 1st race 1:00pm
2018-11-07	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - Japan Night - 1st race 7:15pm
2018-11-04	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - Sa Sa Ladies' Purse Day - 1st race 13:00pm
2018-10-31	ST	Night	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Night Race - 1st race 7:15pm
2018-10-28	HV	Day	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Day Race - 1st race 12:45pm
2018-10-24	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - Boomerang party - 1st race 7:15pm
2018-10-21	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - 1st race 1:00pm
2018-10-18	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - Happy Wednesday - 1st race 7:15pm
2018-10-13	ST	Day	CONFIRMED	Sha Tin Racecourse, Sha Tin, Hong Kong	ST Day Race - 1st race 1:00pm
2018-10-10	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - Oktoberfest - 1st race 7:15pm
2018-10-03	HV	Night	CONFIRMED	Happy Valley Racecourse, Hong Kong	HV Night Race - Oktoberfest - 1st race 7:15pm 
